frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
53,6.42,6.33,2.18,2.21,6.54,4.76,19.42,0.36,-0.079,0.06
54,6.42,6.32,2.19,2.22,6.54,4.78,19.43,0.37,-0.079,0.06
55,6.42,6.32,2.18,2.21,6.54,4.78,19.42,0.37,-0.079,0.06
56,6.41,6.32,2.23,2.25,6.57,4.35,19.68,0.37,-0.079,0.06
57,6.45,6.35,2.22,2.25,6.57,4.32,19.68,0.36,-0.08,0.06
58,6.4,6.3,2.23,2.25,6.58,4.3,19.71,0.36,-0.079,0.06
59,6.42,6.32,2.22,2.25,6.56,4.35,19.66,0.36,-0.079,0.06
60,6.45,6.35,2.23,2.25,6.57,4.34,19.66,0.36,-0.079,0.06
61,6.42,6.32,2.18,2.21,6.54,4.77,19.43,0.36,-0.079,0.06
62,6.4,6.3,2.18,2.21,6.55,4.79,19.45,0.36,-0.079,0.06
63,6.42,6.31,2.18,2.2,6.53,4.75,19.39,0.36,-0.078,0.05
64,6.42,6.32,2.18,2.21,6.54,4.78,19.42,0.36,-0.078,0.06
65,6.42,6.31,2.18,2.21,6.52,4.78,19.43,0.36,-0.079,0.06
66,6.38,6.27,2.18,2.21,6.55,4.78,19.46,0.36,-0.079,0.06
67,6.41,6.3,2.19,2.22,6.56,4.76,19.41,0.36,-0.079,0.06
68,6.42,6.33,2.17,2.2,6.55,4.77,19.41,0.36,-0.079,0.06
69,6.41,6.31,2.21,2.24,6.58,4.32,19.7,0.36,-0.079,0.06
70,6.42,6.3,2.22,2.25,6.58,4.32,19.68,0.36,-0.079,0.06
71,6.42,6.32,2.24,2.26,6.57,4.35,19.64,0.36,-0.079,0.06
72,6.43,6.32,2.23,2.26,6.56,4.37,19.66,0.37,-0.079,0.06
73,6.4,6.29,2.23,2.26,6.58,4.34,19.69,0.36,-0.079,0.06
74,6.43,6.32,2.19,2.22,6.55,4.77,19.43,0.36,-0.078,0.06
75,6.41,6.3,2.18,2.21,6.57,4.77,19.43,0.36,-0.079,0.06
76,6.42,6.33,2.18,2.2,6.54,4.76,19.39,0.37,-0.079,0.06
77,6.42,6.33,2.18,2.2,6.54,4.76,19.39,0.37,-0.079,0.06
78,6.42,6.33,2.18,2.2,6.54,4.76,19.39,0.37,-0.079,0.06
79,6.39,6.29,2.23,2.26,6.58,4.33,19.7,0.36,-0.08,0.06
80,6.43,6.32,2.18,2.21,6.53,4.76,19.4,0.37,-0.079,0.06
81,6.38,6.29,2.19,2.22,6.54,4.78,19.42,0.37,-0.078,0.06
82,6.43,6.33,2.23,2.26,6.57,4.32,19.7,0.36,-0.08,0.06
83,6.42,6.32,2.24,2.26,6.6,4.35,19.68,0.36,-0.079,0.06
84,6.44,6.34,2.22,2.25,6.55,4.3,19.65,0.36,-0.079,0.06
85,6.42,6.31,2.23,2.25,6.56,4.34,19.65,0.36,-0.079,0.06
86,6.4,6.29,2.22,2.26,6.59,4.32,19.71,0.35,-0.08,0.06
87,6.39,6.27,2.22,2.25,6.59,4.32,19.73,0.36,-0.079,0.06
88,6.42,6.31,2.22,2.25,6.59,4.35,19.66,0.36,-0.079,0.06
89,6.43,6.31,2.17,2.2,6.54,4.78,19.45,0.36,-0.078,0.06
90,6.41,6.3,2.18,2.2,6.53,4.74,19.39,0.36,-0.078,0.06
91,6.42,6.31,2.19,2.21,6.52,4.76,19.39,0.37,-0.078,0.06
92,6.43,6.32,2.17,2.2,6.54,4.77,19.44,0.36,-0.078,0.06
93,6.43,6.33,2.18,2.21,6.54,4.77,19.42,0.36,-0.079,0.06
94,6.41,6.31,2.17,2.2,6.54,4.79,19.44,0.37,-0.079,0.06
95,6.42,6.32,2.23,2.26,6.58,4.36,19.67,0.36,-0.079,0.06
96,6.44,6.35,2.22,2.25,6.58,4.34,19.66,0.36,-0.08,0.06
97,6.44,6.33,2.22,2.26,6.6,4.33,19.71,0.35,-0.08,0.06
98,6.42,6.31,2.23,2.26,6.59,4.32,19.69,0.36,-0.079,0.06
99,6.41,6.32,2.23,2.26,6.58,4.35,19.65,0.36,-0.079,0.06
100,6.44,6.35,2.22,2.25,6.56,4.32,19.65,0.36,-0.08,0.06
101,6.41,6.28,2.24,2.27,6.6,4.34,19.68,0.36,-0.079,0.06
102,6.44,6.34,2.18,2.21,6.51,4.78,19.42,0.37,-0.078,0.06
103,6.41,6.31,2.18,2.2,6.53,4.77,19.44,0.36,-0.078,0.06
104,6.37,6.26,2.19,2.21,6.55,4.76,19.45,0.36,-0.079,0.06
105,6.44,6.33,2.18,2.21,6.55,4.76,19.41,0.37,-0.079,0.06
106,6.4,6.28,2.22,2.26,6.59,4.32,19.72,0.35,-0.08,0.06
107,6.4,6.28,2.22,2.26,6.59,4.32,19.72,0.35,-0.08,0.06
108,6.4,6.28,2.22,2.26,6.59,4.32,19.72,0.35,-0.08,0.06
109,6.41,6.31,2.18,2.21,6.56,4.78,19.42,0.37,-0.079,0.06
110,6.41,6.31,2.18,2.21,6.54,4.79,19.43,0.36,-0.079,0.06
111,6.42,6.31,2.22,2.25,6.6,4.33,19.67,0.36,-0.079,0.06
112,6.41,6.3,2.23,2.26,6.6,4.34,19.67,0.36,-0.079,0.06
113,6.43,6.32,2.22,2.25,6.58,4.33,19.67,0.36,-0.079,0.06
114,6.43,6.32,2.22,2.25,6.58,4.34,19.67,0.36,-0.079,0.06
115,6.4,6.3,2.23,2.27,6.57,4.37,19.67,0.36,-0.08,0.06
116,6.41,6.3,2.22,2.25,6.58,4.33,19.68,0.36,-0.08,0.06
117,6.41,6.3,2.23,2.26,6.59,4.35,19.68,0.36,-0.08,0.06
118,6.45,6.34,2.18,2.21,6.54,4.77,19.42,0.36,-0.078,0.06
119,6.45,6.35,2.18,2.2,6.53,4.79,19.43,0.36,-0.079,0.06
120,6.39,6.28,2.22,2.26,6.6,4.34,19.7,0.36,-0.08,0.06
121,6.41,6.32,2.18,2.22,6.52,4.78,19.42,0.36,-0.08,0.06
122,6.4,6.31,2.19,2.21,6.52,4.79,19.43,0.37,-0.079,0.06
123,6.41,6.3,2.18,2.2,6.53,4.78,19.45,0.36,-0.079,0.06
124,6.39,6.27,2.18,2.2,6.55,4.76,19.43,0.36,-0.079,0.06
125,6.4,6.31,2.18,2.21,6.55,4.77,19.42,0.36,-0.079,0.06
126,6.42,6.31,2.19,2.21,6.54,4.77,19.4,0.37,-0.078,0.06
127,6.4,6.29,2.18,2.21,6.55,4.8,19.45,0.36,-0.079,0.06
128,6.43,6.32,2.18,2.21,6.53,4.77,19.42,0.36,-0.079,0.06
129,6.42,6.33,2.17,2.2,6.51,4.78,19.42,0.37,-0.079,0.06
130,6.42,6.32,2.22,2.25,6.6,4.35,19.67,0.36,-0.079,0.06
131,6.41,6.31,2.23,2.26,6.56,4.33,19.64,0.36,-0.08,0.06
132,6.4,6.31,2.22,2.26,6.57,4.35,19.69,0.36,-0.08,0.06
133,6.4,6.3,2.23,2.26,6.58,4.37,19.68,0.36,-0.08,0.06
134,6.42,6.32,2.23,2.25,6.56,4.38,19.65,0.36,-0.08,0.06
135,6.45,6.35,2.21,2.24,6.57,4.34,19.66,0.36,-0.079,0.06
136,6.4,6.29,2.18,2.2,6.54,4.79,19.43,0.36,-0.078,0.06
137,6.4,6.29,2.18,2.2,6.54,4.79,19.43,0.36,-0.078,0.06
138,6.38,6.27,2.23,2.27,6.61,4.36,19.72,0.36,-0.079,0.06
139,6.38,6.27,2.23,2.27,6.61,4.36,19.72,0.36,-0.079,0.06
140,6.39,6.29,2.22,2.25,6.62,4.34,19.7,0.36,-0.08,0.06
141,6.36,6.26,2.2,2.23,6.52,4.8,19.46,0.36,-0.079,0.06
142,6.42,6.32,2.19,2.22,6.53,4.78,19.44,0.36,-0.079,0.06
143,6.36,6.25,2.24,2.27,6.58,4.32,19.69,0.36,-0.079,0.06
144,6.45,6.34,2.2,2.23,6.53,4.76,19.42,0.37,-0.077,0.06
145,6.41,6.3,2.23,2.26,6.61,4.35,19.69,0.36,-0.079,0.06
146,6.43,6.32,2.22,2.25,6.6,4.32,19.68,0.36,-0.079,0.06
147,6.42,6.32,2.22,2.26,6.6,4.34,19.69,0.36,-0.08,0.06
148,6.4,6.28,2.22,2.25,6.59,4.32,19.66,0.36,-0.079,0.06
149,6.4,6.29,2.22,2.25,6.61,4.36,19.67,0.36,-0.079,0.06
150,6.4,6.29,2.23,2.26,6.61,4.37,19.68,0.36,-0.079,0.06
151,6.39,6.28,2.23,2.26,6.61,4.36,19.67,0.36,-0.08,0.06
152,6.41,6.3,2.19,2.22,6.54,4.79,19.45,0.37,-0.079,0.06
153,6.39,6.28,2.18,2.21,6.55,4.78,19.47,0.36,-0.079,0.06
154,6.45,6.36,2.18,2.2,6.56,4.77,19.41,0.36,-0.079,0.06
155,6.46,6.38,2.17,2.2,6.55,4.78,19.41,0.37,-0.079,0.06
156,6.46,6.36,2.18,2.21,6.55,4.76,19.41,0.36,-0.079,0.06
,6.4151923076923,6.31057692307692,2.20384615384616,2.23237179487179,6.56038461538461,4.55333333333333,19.5540384615385,0.361346153846153,-0.0790576923076924,0.0598717948717948
