frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
35,6.63,6.63,3.15,3.15,6.37,0.92,12.83,0.22,-0.017,0.01
36,6.62,6.63,3.15,3.15,6.35,0.91,12.82,0.22,-0.017,0.01
37,6.69,6.68,3.07,3.06,6.36,1.27,12.94,0.22,-0.019,0.01
38,6.68,6.67,3.06,3.05,6.36,1.28,12.94,0.22,-0.019,0.01
39,6.63,6.63,3.15,3.14,6.37,0.92,12.84,0.22,-0.017,0.01
40,6.68,6.67,3.06,3.05,6.36,1.26,12.95,0.22,-0.019,0.01
41,6.68,6.67,3.06,3.05,6.36,1.26,12.95,0.22,-0.019,0.01
42,6.68,6.67,3.06,3.05,6.36,1.26,12.95,0.22,-0.019,0.01
43,6.63,6.63,3.15,3.15,6.37,0.93,12.84,0.22,-0.017,0.01
44,6.64,6.64,3.14,3.13,6.35,0.91,12.83,0.22,-0.017,0.01
45,6.68,6.67,3.07,3.06,6.36,1.26,12.94,0.22,-0.019,0.01
46,6.69,6.68,3.07,3.06,6.36,1.27,12.94,0.22,-0.019,0.01
47,6.68,6.67,3.06,3.05,6.36,1.27,12.94,0.21,-0.019,0.01
48,6.63,6.63,3.14,3.14,6.37,0.91,12.84,0.22,-0.017,0.01
49,6.63,6.63,3.15,3.15,6.35,0.91,12.83,0.22,-0.017,0.01
50,6.62,6.62,3.15,3.14,6.36,0.92,12.83,0.22,-0.017,0.01
51,6.69,6.68,3.07,3.06,6.37,1.27,12.94,0.22,-0.018,0.01
52,6.68,6.67,3.07,3.05,6.36,1.28,12.94,0.22,-0.018,0.01
53,6.63,6.63,3.14,3.14,6.36,0.92,12.82,0.22,-0.017,0.01
54,6.63,6.63,3.15,3.15,6.36,0.91,12.82,0.22,-0.017,0.01
55,6.69,6.67,3.06,3.05,6.36,1.27,12.94,0.22,-0.019,0.01
56,6.69,6.68,3.07,3.06,6.36,1.27,12.93,0.22,-0.018,0.01
57,6.69,6.68,3.05,3.04,6.37,1.28,12.93,0.22,-0.018,0.01
58,6.69,6.68,3.06,3.05,6.36,1.27,12.94,0.22,-0.018,0.01
59,6.64,6.64,3.15,3.15,6.36,0.92,12.84,0.22,-0.017,0.01
60,6.63,6.63,3.14,3.14,6.36,0.9,12.81,0.22,-0.016,0.01
61,6.69,6.68,3.06,3.05,6.35,1.27,12.94,0.22,-0.019,0.01
62,6.68,6.66,3.07,3.06,6.37,1.27,12.93,0.21,-0.019,0.01
63,6.69,6.68,3.06,3.05,6.36,1.28,12.93,0.22,-0.019,0.01
64,6.63,6.64,3.15,3.14,6.36,0.91,12.82,0.22,-0.016,0.01
65,6.63,6.63,3.15,3.14,6.36,0.91,12.82,0.22,-0.016,0.01
66,6.69,6.68,3.05,3.05,6.36,1.27,12.93,0.22,-0.019,0.01
67,6.69,6.68,3.06,3.05,6.37,1.27,12.93,0.22,-0.019,0.01
68,6.69,6.68,3.06,3.05,6.36,1.27,12.93,0.22,-0.018,0.01
69,6.68,6.67,3.06,3.05,6.36,1.28,12.94,0.22,-0.019,0.01
70,6.62,6.62,3.15,3.15,6.36,0.91,12.82,0.22,-0.016,0.01
71,6.62,6.62,3.15,3.15,6.36,0.91,12.82,0.22,-0.016,0.01
72,6.69,6.68,3.07,3.06,6.37,1.27,12.93,0.21,-0.019,0.01
73,6.69,6.68,3.07,3.06,6.37,1.27,12.93,0.21,-0.019,0.01
74,6.63,6.63,3.15,3.15,6.36,0.9,12.82,0.22,-0.016,0.01
75,6.63,6.63,3.15,3.14,6.36,0.91,12.84,0.22,-0.016,0.01
76,6.63,6.63,3.14,3.14,6.36,0.91,12.81,0.22,-0.016,0.01
77,6.62,6.62,3.15,3.15,6.36,0.9,12.81,0.22,-0.017,0.01
78,6.63,6.63,3.14,3.14,6.36,0.9,12.82,0.22,-0.016,0.01
79,6.69,6.68,3.05,3.04,6.35,1.27,12.93,0.22,-0.019,0.01
80,6.69,6.67,3.06,3.05,6.37,1.27,12.93,0.22,-0.019,0.01
81,6.69,6.68,3.06,3.05,6.36,1.27,12.94,0.22,-0.019,0.01
82,6.68,6.67,3.06,3.05,6.36,1.28,12.94,0.21,-0.019,0.01
83,6.62,6.62,3.15,3.14,6.36,0.91,12.83,0.22,-0.016,0.01
84,6.63,6.63,3.16,3.15,6.36,0.91,12.82,0.22,-0.016,0.01
85,6.68,6.67,3.06,3.05,6.36,1.27,12.94,0.22,-0.019,0.01
86,6.69,6.68,3.06,3.05,6.36,1.28,12.93,0.22,-0.019,0.01
87,6.66,6.65,3.08,3.08,6.37,1.27,12.93,0.22,-0.019,0.01
88,6.66,6.65,3.09,3.08,6.35,1.26,12.93,0.22,-0.019,0.01
89,6.64,6.64,3.14,3.13,6.36,0.93,12.84,0.22,-0.017,0.01
90,6.62,6.62,3.15,3.15,6.36,0.91,12.81,0.22,-0.017,0.01
91,6.68,6.67,3.07,3.06,6.36,1.25,12.94,0.22,-0.019,0.01
92,6.69,6.68,3.06,3.05,6.36,1.27,12.94,0.22,-0.018,0.01
93,6.68,6.67,3.07,3.06,6.36,1.27,12.93,0.22,-0.019,0.01
94,6.68,6.67,3.07,3.06,6.37,1.27,12.94,0.22,-0.019,0.01
95,6.64,6.64,3.14,3.14,6.36,0.91,12.84,0.22,-0.017,0.01
96,6.63,6.63,3.15,3.14,6.36,0.9,12.82,0.22,-0.017,0.01
97,6.63,6.63,3.15,3.15,6.36,0.91,12.82,0.22,-0.016,0.01
98,6.63,6.63,3.15,3.14,6.36,0.9,12.83,0.22,-0.016,0.01
99,6.62,6.63,3.15,3.15,6.36,0.9,12.83,0.22,-0.016,0.01
100,6.62,6.63,3.15,3.15,6.36,0.9,12.83,0.22,-0.016,0.01
101,6.62,6.63,3.15,3.15,6.36,0.9,12.83,0.22,-0.016,0.01
102,6.69,6.67,3.06,3.05,6.36,1.27,12.94,0.21,-0.019,0.01
103,6.69,6.68,3.07,3.06,6.36,1.27,12.94,0.22,-0.019,0.01
104,6.69,6.67,3.06,3.05,6.36,1.27,12.94,0.22,-0.019,0.01
105,6.63,6.63,3.14,3.14,6.36,0.91,12.82,0.22,-0.017,0.01
106,6.63,6.63,3.14,3.14,6.36,0.91,12.81,0.22,-0.017,0.01
107,6.62,6.62,3.15,3.15,6.35,0.91,12.81,0.22,-0.017,0.01
108,6.63,6.63,3.14,3.14,6.37,0.91,12.82,0.22,-0.017,0.01
109,6.63,6.63,3.15,3.14,6.35,0.91,12.81,0.22,-0.017,0.01
110,6.62,6.62,3.15,3.15,6.37,0.92,12.83,0.22,-0.017,0.01
111,6.63,6.63,3.15,3.15,6.35,0.91,12.83,0.22,-0.017,0.01
112,6.69,6.68,3.07,3.06,6.37,1.27,12.94,0.22,-0.018,0.01
113,6.68,6.67,3.07,3.06,6.36,1.28,12.94,0.22,-0.018,0.01
114,6.68,6.67,3.07,3.06,6.36,1.26,12.93,0.22,-0.018,0.01
115,6.69,6.67,3.06,3.05,6.36,1.25,12.94,0.22,-0.018,0.01
116,6.69,6.68,3.06,3.05,6.36,1.28,12.95,0.22,-0.018,0.01
117,6.62,6.62,3.15,3.15,6.36,0.9,12.81,0.22,-0.017,0.01
118,6.62,6.63,3.16,3.15,6.36,0.91,12.82,0.22,-0.017,0.01
119,6.69,6.68,3.06,3.05,6.36,1.27,12.93,0.22,-0.019,0.01
120,6.69,6.68,3.07,3.06,6.36,1.28,12.93,0.22,-0.019,0.01
121,6.68,6.67,3.06,3.06,6.36,1.26,12.93,0.22,-0.019,0.01
122,6.69,6.68,3.07,3.06,6.37,1.27,12.94,0.21,-0.018,0.01
123,6.62,6.62,3.15,3.15,6.36,0.9,12.83,0.22,-0.016,0.01
124,6.63,6.63,3.15,3.14,6.36,0.9,12.84,0.22,-0.017,0.01
125,6.62,6.62,3.15,3.15,6.36,0.91,12.81,0.22,-0.017,0.01
126,6.63,6.63,3.14,3.14,6.36,0.91,12.85,0.22,-0.016,0.01
127,6.68,6.67,3.06,3.05,6.36,1.28,12.94,0.22,-0.019,0.01
128,6.69,6.68,3.06,3.05,6.37,1.28,12.94,0.22,-0.018,0.01
129,6.69,6.68,3.06,3.05,6.37,1.28,12.94,0.22,-0.018,0.01
130,6.69,6.68,3.06,3.05,6.37,1.28,12.94,0.22,-0.018,0.01
131,6.69,6.68,3.06,3.05,6.37,1.28,12.94,0.22,-0.018,0.01
132,6.63,6.63,3.15,3.14,6.36,0.91,12.83,0.22,-0.016,0.01
133,6.62,6.62,3.15,3.15,6.36,0.91,12.81,0.22,-0.016,0.01
134,6.63,6.63,3.15,3.15,6.36,0.91,12.84,0.22,-0.016,0.01
135,6.62,6.62,3.15,3.15,6.36,0.91,12.83,0.22,-0.016,0.01
136,6.63,6.63,3.15,3.15,6.36,0.91,12.83,0.22,-0.017,0.01
137,6.63,6.63,3.15,3.14,6.36,0.91,12.83,0.22,-0.017,0.01
138,6.69,6.67,3.06,3.05,6.36,1.28,12.94,0.22,-0.019,0.01
139,6.69,6.68,3.06,3.05,6.36,1.28,12.94,0.22,-0.018,0.01
140,6.69,6.68,3.06,3.05,6.36,1.28,12.93,0.22,-0.018,0.01
141,6.69,6.68,3.06,3.04,6.36,1.28,12.94,0.22,-0.018,0.01
142,6.68,6.66,3.07,3.06,6.37,1.27,12.94,0.22,-0.018,0.01
143,6.69,6.68,3.06,3.05,6.35,1.28,12.93,0.22,-0.018,0.01
144,6.62,6.62,3.15,3.15,6.37,0.91,12.81,0.22,-0.017,0.01
145,6.63,6.63,3.15,3.15,6.37,0.91,12.83,0.22,-0.017,0.01
146,6.62,6.62,3.14,3.14,6.36,0.9,12.81,0.22,-0.017,0.01
147,6.62,6.62,3.16,3.15,6.36,0.92,12.85,0.22,-0.017,0.01
148,6.63,6.63,3.15,3.15,6.35,0.93,12.82,0.22,-0.017,0.01
149,6.68,6.67,3.06,3.05,6.36,1.26,12.94,0.22,-0.019,0.0
150,6.69,6.68,3.07,3.06,6.35,1.26,12.95,0.22,-0.018,0.01
151,6.67,6.66,3.07,3.06,6.35,1.27,12.95,0.22,-0.019,0.01
152,6.69,6.67,3.07,3.05,6.36,1.28,12.94,0.22,-0.019,0.01
153,6.68,6.67,3.06,3.05,6.36,1.28,12.94,0.22,-0.019,0.01
154,6.69,6.68,3.07,3.06,6.36,1.28,12.93,0.22,-0.018,0.0
155,6.63,6.63,3.15,3.15,6.36,0.91,12.81,0.22,-0.016,0.01
156,6.63,6.63,3.15,3.15,6.35,0.91,12.81,0.22,-0.017,0.01
157,6.62,6.62,3.15,3.14,6.36,0.91,12.83,0.22,-0.017,0.01
158,6.63,6.63,3.15,3.15,6.35,0.91,12.82,0.22,-0.017,0.01
159,6.63,6.63,3.15,3.15,6.35,0.91,12.82,0.22,-0.017,0.01
160,6.63,6.63,3.15,3.15,6.35,0.91,12.82,0.22,-0.017,0.01
161,6.69,6.68,3.07,3.05,6.37,1.27,12.93,0.22,-0.018,0.01
162,6.63,6.63,3.15,3.15,6.36,0.91,12.84,0.22,-0.017,0.01
163,6.63,6.63,3.14,3.14,6.35,0.91,12.81,0.22,-0.017,0.01
164,6.63,6.63,3.15,3.14,6.36,0.91,12.83,0.22,-0.017,0.01
165,6.63,6.63,3.15,3.15,6.36,0.92,12.83,0.22,-0.017,0.01
166,6.63,6.63,3.15,3.14,6.36,0.91,12.83,0.22,-0.016,0.01
167,6.69,6.68,3.06,3.05,6.37,1.28,12.95,0.22,-0.018,0.01
168,6.68,6.67,3.07,3.06,6.35,1.28,12.93,0.22,-0.019,0.01
169,6.69,6.68,3.07,3.05,6.37,1.27,12.94,0.22,-0.018,0.0
170,6.69,6.68,3.07,3.06,6.36,1.27,12.93,0.22,-0.019,0.01
171,6.69,6.68,3.06,3.05,6.36,1.27,12.94,0.22,-0.019,0.01
172,6.63,6.63,3.15,3.14,6.35,0.91,12.83,0.22,-0.017,0.01
173,6.63,6.63,3.15,3.15,6.36,0.91,12.82,0.22,-0.017,0.01
174,6.63,6.63,3.14,3.14,6.35,0.9,12.81,0.22,-0.017,0.01
175,6.7,6.69,3.07,3.05,6.36,1.28,12.93,0.22,-0.018,0.01
176,6.68,6.67,3.06,3.05,6.36,1.27,12.94,0.22,-0.019,0.01
177,6.69,6.68,3.06,3.05,6.36,1.27,12.94,0.22,-0.019,0.01
178,6.63,6.63,3.15,3.14,6.36,0.9,12.81,0.22,-0.017,0.01
179,6.63,6.63,3.14,3.14,6.36,0.91,12.82,0.22,-0.017,0.01
180,6.62,6.62,3.15,3.15,6.36,0.91,12.83,0.22,-0.017,0.01
181,6.62,6.62,3.15,3.15,6.36,0.91,12.82,0.22,-0.017,0.01
182,6.69,6.68,3.07,3.06,6.36,1.28,12.94,0.22,-0.019,0.01
183,6.68,6.67,3.06,3.05,6.36,1.27,12.94,0.21,-0.019,0.01
184,6.69,6.67,3.06,3.05,6.36,1.27,12.94,0.22,-0.019,0.01
185,6.69,6.68,3.07,3.06,6.36,1.28,12.94,0.22,-0.019,0.01
186,6.69,6.68,3.07,3.06,6.35,1.28,12.94,0.22,-0.018,0.01
187,6.68,6.67,3.07,3.06,6.36,1.27,12.94,0.22,-0.018,0.01
188,6.63,6.63,3.15,3.14,6.36,0.91,12.83,0.22,-0.017,0.01
189,6.63,6.63,3.15,3.14,6.36,0.91,12.83,0.22,-0.017,0.01
190,6.69,6.68,3.06,3.05,6.36,1.28,12.93,0.22,-0.018,0.01
191,6.69,6.68,3.06,3.05,6.36,1.28,12.93,0.22,-0.018,0.01
192,6.69,6.68,3.06,3.05,6.36,1.27,12.94,0.22,-0.018,0.01
193,6.68,6.67,3.07,3.06,6.36,1.28,12.94,0.22,-0.018,0.01
194,6.69,6.67,3.07,3.05,6.37,1.27,12.93,0.22,-0.018,0.01
195,6.69,6.68,3.07,3.06,6.36,1.28,12.94,0.22,-0.018,0.01
196,6.69,6.68,3.07,3.06,6.36,1.27,12.93,0.22,-0.018,0.01
197,6.68,6.67,3.07,3.06,6.36,1.27,12.93,0.22,-0.019,0.01
198,6.63,6.63,3.15,3.15,6.36,0.91,12.82,0.22,-0.017,0.01
199,6.63,6.63,3.14,3.14,6.36,0.91,12.81,0.22,-0.017,0.01
200,6.63,6.63,3.15,3.15,6.36,0.91,12.82,0.22,-0.017,0.01
201,6.63,6.63,3.14,3.14,6.35,0.91,12.81,0.22,-0.016,0.01
202,6.63,6.63,3.15,3.15,6.36,0.91,12.83,0.22,-0.017,0.01
203,6.63,6.63,3.15,3.14,6.37,0.91,12.82,0.22,-0.017,0.01
204,6.64,6.64,3.14,3.14,6.35,0.91,12.82,0.22,-0.017,0.01
205,6.62,6.62,3.15,3.15,6.36,0.91,12.84,0.22,-0.016,0.01
206,6.69,6.67,3.06,3.05,6.36,1.27,12.92,0.22,-0.019,0.01
207,6.69,6.68,3.06,3.05,6.37,1.27,12.94,0.22,-0.019,0.01
208,6.69,6.67,3.05,3.05,6.35,1.27,12.94,0.22,-0.019,0.01
209,6.68,6.66,3.07,3.06,6.36,1.27,12.93,0.22,-0.019,0.01
210,6.69,6.68,3.06,3.05,6.37,1.27,12.94,0.22,-0.019,0.01
211,6.69,6.68,3.06,3.05,6.36,1.28,12.93,0.22,-0.019,0.01
212,6.62,6.62,3.15,3.15,6.37,0.92,12.83,0.22,-0.017,0.01
213,6.69,6.68,3.06,3.05,6.35,1.26,12.93,0.22,-0.019,0.01
214,6.62,6.62,3.15,3.15,6.36,0.91,12.82,0.22,-0.017,0.01
215,6.63,6.63,3.15,3.15,6.37,0.91,12.82,0.22,-0.017,0.01
